epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,210.307,1.91617,1.18465,1.20993,0.56556,0.46018,0.48067,0.20719,2.06725,1.25166,1.18386,0.00141392,0.00141392,0.00141392
76,212.957,1.85496,1.10797,1.18312,0.50571,0.46903,0.44258,0.18298,1.8905,1.17452,1.10531,0.001406,0.001406,0.001406
77,215.59,1.91871,1.15484,1.14374,0.53939,0.50442,0.46395,0.17601,2.03088,1.15578,1.16297,0.00139808,0.00139808,0.00139808
78,218.125,1.8239,1.15204,1.14731,0.59593,0.50442,0.49314,0.20996,1.83842,1.07978,1.12226,0.00139016,0.00139016,0.00139016
79,220.669,1.6481,1.02513,1.12648,0.57045,0.49558,0.46139,0.20136,1.86467,1.13335,1.13795,0.00138224,0.00138224,0.00138224
80,223.254,1.78448,1.08023,1.14432,0.61574,0.55752,0.57193,0.25651,1.8502,1.03614,1.11926,0.00137432,0.00137432,0.00137432
81,226.328,1.78347,1.14221,1.10052,0.43358,0.47788,0.43625,0.18004,1.99999,1.20182,1.18601,0.0013664,0.0013664,0.0013664
82,228.869,1.97287,1.13866,1.15972,0.54955,0.47788,0.50959,0.21723,1.87837,1.08457,1.13252,0.00135848,0.00135848,0.00135848
83,231.414,1.86635,1.09094,1.1089,0.56229,0.49558,0.5366,0.23666,1.73538,1.06621,1.07504,0.00135056,0.00135056,0.00135056
84,233.987,1.65582,1.01441,1.10151,0.70904,0.54867,0.58203,0.26819,1.66219,0.97686,1.06275,0.00134264,0.00134264,0.00134264
85,237.051,1.60521,0.99933,1.11129,0.74943,0.47788,0.58113,0.26056,1.8343,0.93545,1.06333,0.00133472,0.00133472,0.00133472
86,239.549,1.82034,0.99505,1.07353,0.62747,0.53097,0.55576,0.24432,1.74826,1.05911,1.08086,0.0013268,0.0013268,0.0013268
87,242.107,1.63607,1.02064,1.0727,0.59906,0.48926,0.49661,0.21378,1.93839,1.02236,1.07802,0.00131888,0.00131888,0.00131888
88,244.685,1.69767,1.00605,1.09501,0.57553,0.53982,0.56172,0.26542,1.60874,1.01467,1.06763,0.00131096,0.00131096,0.00131096
89,247.275,1.72099,1.00651,1.13027,0.60542,0.60177,0.59779,0.27928,1.67275,0.97099,1.07865,0.00130304,0.00130304,0.00130304
90,250.354,1.65258,1.02224,1.13507,0.75178,0.46903,0.57224,0.23361,1.76804,0.98145,1.09712,0.00129512,0.00129512,0.00129512
91,252.937,1.65597,0.95101,1.11019,0.66374,0.55898,0.53909,0.25072,1.68139,0.98532,1.10476,0.0012872,0.0012872,0.0012872
92,255.511,1.7345,1.03245,1.12297,0.65855,0.40708,0.48191,0.20488,1.86346,1.18992,1.15066,0.00127928,0.00127928,0.00127928
93,258.045,1.70653,1.04591,1.10011,0.63353,0.56637,0.59651,0.27572,1.6921,0.97748,1.0687,0.00127136,0.00127136,0.00127136
94,260.61,1.68058,1.00297,1.08091,0.55143,0.47867,0.5391,0.2311,1.82717,1.05527,1.10349,0.00126344,0.00126344,0.00126344
95,263.235,1.75705,0.97877,1.0974,0.64952,0.55752,0.60139,0.27744,1.68055,1.04403,1.05945,0.00125552,0.00125552,0.00125552
96,265.847,1.64509,0.98403,1.11636,0.67424,0.53118,0.58386,0.25808,1.7658,0.93374,1.05223,0.0012476,0.0012476,0.0012476
97,268.486,1.56095,0.98562,1.05277,0.54427,0.54867,0.5605,0.25079,1.69563,1.03855,1.05938,0.00123968,0.00123968,0.00123968
98,271.085,1.70142,0.94104,1.07408,0.53613,0.55233,0.56005,0.28951,1.61619,0.9616,1.08192,0.00123176,0.00123176,0.00123176
99,274.226,1.68475,1.03167,1.10995,0.64496,0.52212,0.57028,0.26085,1.66403,0.95253,1.05355,0.00122384,0.00122384,0.00122384
100,276.853,1.7111,1.00544,1.02886,0.62587,0.61062,0.59451,0.27348,1.58804,0.92282,1.0772,0.00121592,0.00121592,0.00121592
101,279.41,1.66129,0.95396,1.10424,0.67092,0.53097,0.603,0.26634,1.65118,0.98121,1.09881,0.001208,0.001208,0.001208
102,282.034,1.64377,0.95471,1.08429,0.70107,0.53963,0.61101,0.30522,1.52168,0.91666,1.07006,0.00120008,0.00120008,0.00120008
103,285.245,1.57393,0.98937,1.05394,0.57074,0.55303,0.58403,0.28634,1.57944,0.93632,1.07389,0.00119216,0.00119216,0.00119216
104,287.902,1.64658,0.97755,1.08207,0.58377,0.58407,0.56278,0.24978,1.66466,0.97754,1.08656,0.00118424,0.00118424,0.00118424
105,290.537,1.60425,0.95049,1.05891,0.57619,0.60157,0.57597,0.2648,1.68826,1.05943,1.06867,0.00117632,0.00117632,0.00117632
106,293.12,1.57787,0.95078,1.0607,0.80178,0.53695,0.64017,0.28906,1.63271,0.87377,1.0694,0.0011684,0.0011684,0.0011684
107,295.784,1.63917,0.97566,1.04518,0.77908,0.49558,0.6028,0.28827,1.6003,0.96054,1.04242,0.00116048,0.00116048,0.00116048
108,298.424,1.68726,0.95373,1.06938,0.54364,0.54867,0.59533,0.28083,1.60018,0.97575,1.04957,0.00115256,0.00115256,0.00115256
109,301.058,1.61761,1.02576,1.01724,0.59322,0.52212,0.61092,0.30666,1.51516,0.92501,1.0297,0.00114464,0.00114464,0.00114464
110,304.154,1.46556,0.86972,1.02585,0.6365,0.55752,0.58271,0.28811,1.53023,0.88871,1.04492,0.00113672,0.00113672,0.00113672
111,306.778,1.50336,0.90486,1.03674,0.70842,0.56637,0.61358,0.28923,1.61571,0.93259,1.04705,0.0011288,0.0011288,0.0011288
112,309.434,1.57913,0.92182,1.01471,0.65484,0.58764,0.60755,0.28484,1.53171,0.93339,1.0371,0.00112088,0.00112088,0.00112088
113,312.048,1.50217,0.957,1.06848,0.61672,0.55752,0.57944,0.28363,1.5209,0.97076,1.01529,0.00111296,0.00111296,0.00111296
114,314.659,1.47813,0.89067,1.01634,0.70613,0.52212,0.60236,0.326,1.38469,0.88288,1.02484,0.00110504,0.00110504,0.00110504
115,317.772,1.487,0.94797,1.07983,0.56091,0.57654,0.58477,0.30093,1.61093,0.89539,1.05177,0.00109712,0.00109712,0.00109712
116,320.384,1.56245,0.92321,1.07659,0.62524,0.62832,0.62516,0.317,1.48698,0.87814,1.02312,0.0010892,0.0010892,0.0010892
117,322.982,1.62098,0.96011,1.08358,0.65848,0.62832,0.65237,0.32679,1.50751,0.83675,1.02779,0.00108128,0.00108128,0.00108128
118,326.08,1.51517,0.92715,1.04145,0.70621,0.53982,0.61181,0.28505,1.56426,0.93074,1.0489,0.00107336,0.00107336,0.00107336
119,328.666,1.61688,0.99333,1.07675,0.73302,0.53458,0.67376,0.31528,1.48645,0.94216,1.0371,0.00106544,0.00106544,0.00106544
120,331.294,1.64024,0.93409,1.09989,0.64885,0.59292,0.66955,0.33257,1.47134,0.87906,1.0349,0.00105752,0.00105752,0.00105752
