epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,205.064,1.5607,0.84404,0.94505,0.81542,0.67257,0.77937,0.39481,1.51498,0.90849,0.91146,0.00141392,0.00141392,0.00141392
76,207.716,1.45279,0.83435,0.93695,0.71762,0.65487,0.72073,0.35283,1.63916,1.02903,0.91204,0.001406,0.001406,0.001406
77,210.396,1.50949,0.85981,0.90718,0.71108,0.62832,0.69008,0.36572,1.63718,1.02671,0.92204,0.00139808,0.00139808,0.00139808
78,213.041,1.54857,0.90302,0.93652,0.74652,0.68142,0.70953,0.36418,1.57792,0.91887,0.91813,0.00139016,0.00139016,0.00139016
79,215.63,1.45398,0.85646,0.95495,0.77748,0.73451,0.77581,0.42898,1.45039,0.85704,0.8907,0.00138224,0.00138224,0.00138224
80,218.311,1.35773,0.8072,0.91291,0.78503,0.70796,0.76307,0.41075,1.49522,0.87481,0.91807,0.00137432,0.00137432,0.00137432
81,220.949,1.37605,0.87837,0.87182,0.75254,0.6728,0.73433,0.35371,1.50896,1.02844,0.88444,0.0013664,0.0013664,0.0013664
82,223.769,1.3886,0.82908,0.9135,0.78609,0.68142,0.75164,0.38394,1.5642,0.87259,0.90086,0.00135848,0.00135848,0.00135848
83,226.394,1.46125,0.85,0.8999,0.76449,0.68944,0.73915,0.363,1.67347,0.97862,0.90745,0.00135056,0.00135056,0.00135056
84,229.175,1.37856,0.79528,0.90611,0.81317,0.69027,0.80318,0.42503,1.47881,0.85908,0.89852,0.00134264,0.00134264,0.00134264
85,231.999,1.2826,0.77725,0.92003,0.78594,0.74735,0.80145,0.43281,1.48191,0.86076,0.90259,0.00133472,0.00133472,0.00133472
86,235.189,1.37979,0.80297,0.88558,0.79576,0.77876,0.82602,0.42785,1.53975,0.8638,0.89462,0.0013268,0.0013268,0.0013268
87,237.902,1.2762,0.84231,0.87459,0.74262,0.76991,0.82002,0.42778,1.54584,0.82294,0.89729,0.00131888,0.00131888,0.00131888
88,240.59,1.38847,0.8008,0.90541,0.71969,0.74336,0.78158,0.4073,1.48947,0.82446,0.88605,0.00131096,0.00131096,0.00131096
89,243.23,1.42334,0.82554,0.92224,0.8007,0.71109,0.79051,0.42071,1.56011,0.79177,0.87932,0.00130304,0.00130304,0.00130304
90,246.043,1.40091,0.80874,0.92089,0.76837,0.73389,0.7905,0.41662,1.47264,0.83314,0.88395,0.00129512,0.00129512,0.00129512
91,248.809,1.38703,0.79867,0.91239,0.74435,0.76106,0.80449,0.42732,1.48312,0.81784,0.9002,0.0012872,0.0012872,0.0012872
92,251.534,1.39726,0.79181,0.90953,0.78351,0.76991,0.84288,0.44935,1.49424,0.78099,0.89485,0.00127928,0.00127928,0.00127928
93,254.645,1.37681,0.79116,0.91059,0.76978,0.64602,0.73424,0.363,1.62267,0.90322,0.90895,0.00127136,0.00127136,0.00127136
94,257.367,1.41558,0.81409,0.90182,0.85211,0.73451,0.82127,0.41496,1.51409,0.90408,0.89944,0.00126344,0.00126344,0.00126344
95,259.991,1.39099,0.79498,0.89467,0.77208,0.74336,0.80546,0.41008,1.54377,0.91189,0.9046,0.00125552,0.00125552,0.00125552
96,262.574,1.40841,0.80569,0.90705,0.70447,0.75221,0.78535,0.42745,1.572,0.85235,0.89084,0.0012476,0.0012476,0.0012476
97,265.315,1.33466,0.8115,0.88216,0.75074,0.76106,0.7829,0.4193,1.5312,0.80851,0.89761,0.00123968,0.00123968,0.00123968
98,267.955,1.402,0.79863,0.89212,0.79361,0.74865,0.79906,0.44077,1.49108,0.85906,0.91062,0.00123176,0.00123176,0.00123176
99,270.627,1.36721,0.79744,0.93118,0.79713,0.76991,0.83134,0.42905,1.50766,0.79127,0.88533,0.00122384,0.00122384,0.00122384
