epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,288.246,1.39271,0.72563,0.54698,0.71212,0.73451,0.78503,0.42335,1.53076,0.7082,0.55347,0.00141181,0.00141181,0.00141181
106,290.854,1.36138,0.77726,0.55761,0.76746,0.55494,0.65223,0.32205,1.76175,1.07883,0.6053,0.00140615,0.00140615,0.00140615
107,293.461,1.40883,0.76672,0.56127,0.71348,0.55752,0.6223,0.31966,1.73279,1.07721,0.6079,0.00140049,0.00140049,0.00140049
108,296.108,1.37943,0.73597,0.55214,0.71825,0.49558,0.622,0.31373,1.73918,1.22606,0.59981,0.00139484,0.00139484,0.00139484
109,298.656,1.41826,0.76116,0.54554,0.7725,0.63717,0.70779,0.34283,1.64462,0.85638,0.56062,0.00138918,0.00138918,0.00138918
110,301.297,1.20719,0.64073,0.54209,0.72161,0.66523,0.70675,0.35184,1.53101,0.79686,0.56012,0.00138353,0.00138353,0.00138353
111,303.927,1.25884,0.68874,0.54852,0.69764,0.72566,0.71931,0.38043,1.40238,0.72111,0.54475,0.00137787,0.00137787,0.00137787
112,306.534,1.29865,0.70024,0.54695,0.78621,0.70796,0.76938,0.42884,1.40858,0.74653,0.54018,0.00137222,0.00137222,0.00137222
113,309.183,1.25812,0.72138,0.55901,0.76962,0.73909,0.79112,0.43679,1.40186,0.73399,0.54952,0.00136656,0.00136656,0.00136656
114,311.846,1.34718,0.71446,0.54524,0.75854,0.64602,0.74612,0.40335,1.42295,0.76968,0.54349,0.0013609,0.0013609,0.0013609
115,314.447,1.33984,0.73492,0.56727,0.7464,0.62832,0.68781,0.34972,1.73256,0.89536,0.58123,0.00135525,0.00135525,0.00135525
116,317.105,1.42989,0.72679,0.5732,0.79907,0.66868,0.765,0.41026,1.51572,0.78133,0.57201,0.00134959,0.00134959,0.00134959
117,319.736,1.31577,0.75532,0.55575,0.79654,0.76991,0.81707,0.45687,1.42624,0.69523,0.54518,0.00134394,0.00134394,0.00134394
118,322.812,1.361,0.78188,0.55858,0.78669,0.68542,0.76278,0.41552,1.50726,0.78231,0.54491,0.00133828,0.00133828,0.00133828
119,325.445,1.37104,0.75382,0.562,0.78427,0.71681,0.77278,0.40551,1.50473,0.75012,0.54472,0.00133263,0.00133263,0.00133263
120,328.001,1.38109,0.77345,0.57641,0.70468,0.73451,0.77893,0.40285,1.56923,0.75433,0.55766,0.00132697,0.00132697,0.00132697
121,330.635,1.31438,0.70611,0.54222,0.68598,0.73461,0.74497,0.38734,1.52317,0.74468,0.54888,0.00132131,0.00132131,0.00132131
122,333.214,1.44788,0.77237,0.56891,0.78712,0.75259,0.79971,0.43147,1.34902,0.74732,0.54202,0.00131566,0.00131566,0.00131566
123,335.774,1.35095,0.73625,0.55156,0.81168,0.76288,0.82738,0.478,1.32911,0.70379,0.53015,0.00131,0.00131,0.00131
124,338.831,1.30378,0.69755,0.55085,0.79709,0.70796,0.7615,0.41705,1.34167,0.76237,0.5261,0.00130435,0.00130435,0.00130435
125,341.406,1.29141,0.66031,0.55381,0.83328,0.575,0.68832,0.38048,1.47976,0.93494,0.56614,0.00129869,0.00129869,0.00129869
126,343.942,2.02049,0.72214,0.52095,0.69759,0.62832,0.6915,0.36739,1.53316,0.93199,0.56606,0.00129304,0.00129304,0.00129304
127,346.536,1.23428,0.67681,0.5376,0.77135,0.65679,0.7091,0.43077,1.25098,0.72947,0.53818,0.00128738,0.00128738,0.00128738
128,349.155,1.26412,0.68585,0.55843,0.80858,0.70796,0.79377,0.44575,1.41568,0.77022,0.54008,0.00128172,0.00128172,0.00128172
129,351.735,1.23595,0.66531,0.5553,0.78603,0.77876,0.83852,0.44578,1.42199,0.70553,0.5353,0.00127607,0.00127607,0.00127607
130,354.346,1.23974,0.69908,0.54674,0.78818,0.75221,0.81341,0.43979,1.45595,0.76172,0.5433,0.00127041,0.00127041,0.00127041
