epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,158.403,1.4421,0.85555,0.9501,0.75289,0.71681,0.75139,0.37422,1.6449,0.90042,0.92054,0.00155648,0.00155648,0.00155648
58,161.064,1.52408,0.88275,0.93819,0.81575,0.69027,0.75532,0.36349,1.57323,0.93028,0.91369,0.00154856,0.00154856,0.00154856
59,163.781,1.48359,0.86131,0.91976,0.78063,0.72433,0.78242,0.38477,1.74681,0.90355,0.94613,0.00154064,0.00154064,0.00154064
60,166.469,1.46942,0.87129,0.91556,0.77688,0.77032,0.83452,0.45339,1.42249,0.7963,0.8688,0.00153272,0.00153272,0.00153272
61,169.166,1.43055,1.00002,0.89291,0.70065,0.77876,0.82105,0.44397,1.45121,0.84965,0.88232,0.0015248,0.0015248,0.0015248
62,171.774,1.42073,0.82073,0.91816,0.76448,0.80531,0.82994,0.45406,1.50486,0.81582,0.87415,0.00151688,0.00151688,0.00151688
63,174.429,1.44315,0.83316,0.93019,0.77177,0.74336,0.8012,0.41913,1.61774,0.89692,0.89895,0.00150896,0.00150896,0.00150896
64,177.116,1.42904,0.80602,0.93258,0.77223,0.74336,0.80128,0.4096,1.50174,0.86914,0.89094,0.00150104,0.00150104,0.00150104
65,179.867,1.41311,0.79314,0.94207,0.79987,0.67257,0.79882,0.39874,1.53476,0.83722,0.8823,0.00149312,0.00149312,0.00149312
66,182.612,1.44174,0.81078,0.90444,0.74314,0.69131,0.78245,0.39404,1.55115,0.93731,0.89667,0.0014852,0.0014852,0.0014852
67,185.3,1.50253,0.85154,0.89928,0.76328,0.71681,0.80837,0.42436,1.57155,0.82221,0.89671,0.00147728,0.00147728,0.00147728
68,188.108,1.38156,0.7918,0.94001,0.79316,0.72566,0.81621,0.41807,1.52678,0.80113,0.88804,0.00146936,0.00146936,0.00146936
69,190.822,1.59743,0.92902,0.95219,0.76341,0.73451,0.79827,0.39619,1.58295,0.88095,0.91436,0.00146144,0.00146144,0.00146144
70,193.657,1.47192,0.85812,0.93602,0.79506,0.75221,0.80176,0.38908,1.61425,0.85341,0.88314,0.00145352,0.00145352,0.00145352
71,196.52,1.4129,0.80039,0.90679,0.82636,0.71596,0.80585,0.42873,1.44935,0.80643,0.88914,0.0014456,0.0014456,0.0014456
72,199.215,1.44121,0.86396,0.92248,0.71772,0.70796,0.77387,0.37002,1.57353,0.89164,0.88749,0.00143768,0.00143768,0.00143768
73,201.862,1.3195,0.80123,0.91066,0.76885,0.78761,0.83678,0.4545,1.38337,0.78545,0.88295,0.00142976,0.00142976,0.00142976
74,204.557,1.36248,0.80314,0.9057,0.84643,0.68287,0.81427,0.42756,1.50062,0.81704,0.89287,0.00142184,0.00142184,0.00142184
75,207.145,1.45758,0.81844,0.92584,0.78921,0.66372,0.77982,0.4213,1.46347,0.87437,0.90047,0.00141392,0.00141392,0.00141392
76,209.968,1.4137,0.81882,0.91531,0.79585,0.68997,0.75905,0.40208,1.49999,0.86969,0.88087,0.001406,0.001406,0.001406
77,212.614,1.52535,0.83796,0.90981,0.83154,0.66372,0.75445,0.38677,1.59285,0.94361,0.89693,0.00139808,0.00139808,0.00139808
78,215.471,1.59154,0.89386,0.9385,0.75106,0.76991,0.81845,0.40237,1.5645,0.82004,0.88246,0.00139016,0.00139016,0.00139016
79,218.15,1.37856,0.8399,0.9315,0.78573,0.76991,0.82734,0.46156,1.41823,0.79445,0.87122,0.00138224,0.00138224,0.00138224
80,221.394,1.31497,0.77835,0.90023,0.7845,0.80539,0.85027,0.45528,1.42302,0.78023,0.86792,0.00137432,0.00137432,0.00137432
81,224.057,1.42787,0.87285,0.8784,0.7769,0.72566,0.78152,0.41055,1.45005,0.87368,0.88836,0.0013664,0.0013664,0.0013664
82,226.714,1.39374,0.82823,0.90804,0.71376,0.73451,0.80277,0.42105,1.5752,0.81869,0.88142,0.00135848,0.00135848,0.00135848
83,229.53,1.42659,0.82712,0.8889,0.82089,0.7301,0.82404,0.40313,1.5375,0.80735,0.86959,0.00135056,0.00135056,0.00135056
84,232.307,1.45395,0.83003,0.90326,0.76178,0.69912,0.80418,0.4079,1.52332,0.77358,0.87142,0.00134264,0.00134264,0.00134264
85,235.08,1.30403,0.78042,0.90171,0.84561,0.68142,0.78936,0.41959,1.48337,0.78839,0.85848,0.00133472,0.00133472,0.00133472
86,237.77,1.39841,0.78459,0.87067,0.7557,0.69912,0.7784,0.42069,1.4885,0.79535,0.87782,0.0013268,0.0013268,0.0013268
87,240.513,1.27509,0.83136,0.86443,0.81612,0.70701,0.80778,0.42812,1.35776,0.80775,0.85078,0.00131888,0.00131888,0.00131888
88,243.192,1.33751,0.7893,0.89624,0.79331,0.70796,0.79064,0.43932,1.43649,0.8151,0.86423,0.00131096,0.00131096,0.00131096
89,245.945,1.33617,0.79726,0.9074,0.74104,0.75221,0.79706,0.44074,1.45097,0.83455,0.86074,0.00130304,0.00130304,0.00130304
90,248.674,1.36915,0.80471,0.91527,0.72597,0.74336,0.80546,0.43491,1.52125,0.84199,0.86883,0.00129512,0.00129512,0.00129512
91,251.448,1.38224,0.80661,0.89401,0.78131,0.75881,0.8239,0.43202,1.51714,0.83978,0.8806,0.0012872,0.0012872,0.0012872
92,254.165,1.38185,0.76413,0.89733,0.79646,0.69027,0.79315,0.42142,1.42767,0.86231,0.8751,0.00127928,0.00127928,0.00127928
93,256.78,1.37482,0.79871,0.90464,0.75072,0.76991,0.79986,0.41879,1.45591,0.83848,0.86884,0.00127136,0.00127136,0.00127136
94,259.47,1.44204,0.79465,0.9128,0.78207,0.76218,0.83596,0.44319,1.38661,0.76912,0.85781,0.00126344,0.00126344,0.00126344
95,262.142,1.33105,0.75036,0.88082,0.78858,0.79646,0.8698,0.43764,1.4484,0.76825,0.8653,0.00125552,0.00125552,0.00125552
96,264.836,1.36041,0.78384,0.90418,0.82266,0.76991,0.85694,0.46968,1.36744,0.76118,0.86732,0.0012476,0.0012476,0.0012476
97,268.147,1.24438,0.77975,0.86332,0.79046,0.77876,0.84136,0.47275,1.3562,0.75801,0.86467,0.00123968,0.00123968,0.00123968
98,271.312,1.29971,0.73515,0.87519,0.84583,0.72829,0.83304,0.47041,1.35906,0.78115,0.87571,0.00123176,0.00123176,0.00123176
99,273.925,1.38574,0.80163,0.91238,0.77184,0.76106,0.83286,0.45426,1.37547,0.78644,0.866,0.00122384,0.00122384,0.00122384
100,276.566,1.30418,0.76189,0.865,0.83855,0.78137,0.85798,0.48875,1.29282,0.76056,0.86151,0.00121592,0.00121592,0.00121592
101,279.81,1.31671,0.74834,0.9022,0.81569,0.78334,0.84487,0.46876,1.38406,0.79376,0.85403,0.001208,0.001208,0.001208
102,282.461,1.33002,0.74077,0.87865,0.76794,0.73216,0.7842,0.44012,1.38183,0.79829,0.85208,0.00120008,0.00120008,0.00120008
103,285.208,1.37126,0.82713,0.87211,0.78165,0.76991,0.81433,0.42677,1.39051,0.78222,0.85736,0.00119216,0.00119216,0.00119216
104,287.859,1.33249,0.79341,0.89572,0.83848,0.73502,0.85447,0.45889,1.41228,0.7695,0.84826,0.00118424,0.00118424,0.00118424
