epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,385.881,1.6956,1.02173,1.123,0.67371,0.49558,0.60594,0.31195,1.51086,0.96308,1.06802,0.00130304,0.00130304,0.00130304
90,389.714,1.57326,1.01236,1.12062,0.5912,0.49558,0.57344,0.26839,1.64222,1.04079,1.13866,0.00129512,0.00129512,0.00129512
91,396.913,1.64103,0.95893,1.08898,0.72034,0.52428,0.60458,0.28287,1.64062,0.95787,1.10523,0.0012872,0.0012872,0.0012872
92,400.616,1.64497,1.00586,1.08591,0.66717,0.53982,0.61795,0.28938,1.63803,0.96096,1.10421,0.00127928,0.00127928,0.00127928
93,403.663,1.78269,1.04643,1.118,0.56591,0.53097,0.53775,0.27531,1.55154,1.03807,1.07253,0.00127136,0.00127136,0.00127136
94,408.418,1.61566,1.02369,1.07719,0.5026,0.52212,0.54473,0.29224,1.47451,1.05354,1.06583,0.00126344,0.00126344,0.00126344
95,412.03,1.67075,1.01281,1.08371,0.58169,0.53982,0.58993,0.30339,1.56012,0.9968,1.07576,0.00125552,0.00125552,0.00125552
96,418.303,1.64128,1.04171,1.09252,0.74904,0.49558,0.59611,0.30052,1.55198,0.96853,1.06268,0.0012476,0.0012476,0.0012476
97,423.359,1.50524,0.93887,1.02296,0.69719,0.52976,0.6201,0.32459,1.50636,0.97514,1.05397,0.00123968,0.00123968,0.00123968
98,427.671,1.5447,0.91512,1.02512,0.7165,0.51327,0.6214,0.32239,1.55335,0.97038,1.06089,0.00123176,0.00123176,0.00123176
99,432.611,1.65467,1.03387,1.06806,0.69697,0.48851,0.56677,0.28551,1.64839,0.97022,1.06863,0.00122384,0.00122384,0.00122384
100,436.391,1.6084,0.97915,0.99625,0.5536,0.58168,0.53819,0.25178,1.64527,1.01879,1.07912,0.00121592,0.00121592,0.00121592
101,441.292,1.61398,0.94075,1.08299,0.59722,0.53097,0.56725,0.25864,1.69968,0.95964,1.06162,0.001208,0.001208,0.001208
102,444.787,1.58057,0.9608,1.04718,0.69004,0.52212,0.58553,0.27068,1.61468,0.94249,1.07366,0.00120008,0.00120008,0.00120008
103,449.811,1.58226,1.01766,1.05224,0.73911,0.54867,0.6331,0.32115,1.51481,0.94466,1.04796,0.00119216,0.00119216,0.00119216
104,453.841,1.63907,0.99335,1.0682,0.70784,0.50442,0.59877,0.30665,1.63411,0.91023,1.02589,0.00118424,0.00118424,0.00118424
105,459.942,1.62089,0.97975,1.04896,0.52408,0.60177,0.53527,0.25227,1.5406,0.99265,1.04773,0.00117632,0.00117632,0.00117632
106,464.124,1.57713,0.98558,1.05966,0.5898,0.58407,0.56757,0.28024,1.54906,0.97815,1.07826,0.0011684,0.0011684,0.0011684
107,467.853,1.59106,0.96687,1.03797,0.75853,0.58377,0.6556,0.33212,1.57401,0.92545,1.03409,0.00116048,0.00116048,0.00116048
108,471.512,1.61112,0.96041,1.06862,0.59931,0.53982,0.57323,0.28092,1.65131,0.98035,1.05208,0.00115256,0.00115256,0.00115256
109,476.464,1.62739,0.96359,1.01418,0.58993,0.57291,0.5618,0.27012,1.58941,0.99181,1.07125,0.00114464,0.00114464,0.00114464
110,479.989,1.43095,0.91027,1.01877,0.71784,0.54034,0.59405,0.26024,1.70148,0.9396,1.06582,0.00113672,0.00113672,0.00113672
111,485.109,1.53107,0.95498,1.0235,0.62966,0.53982,0.55964,0.26615,1.67573,1.00051,1.08684,0.0011288,0.0011288,0.0011288
112,488.682,1.56463,0.92858,1.01506,0.62429,0.5441,0.61803,0.32375,1.41405,0.96093,1.0102,0.00112088,0.00112088,0.00112088
113,494.038,1.48518,0.94664,1.06937,0.66818,0.62832,0.65239,0.29274,1.67368,0.9132,1.03712,0.00111296,0.00111296,0.00111296
114,497.143,1.543,0.89549,1.01493,0.47828,0.64092,0.54026,0.2794,1.45664,0.98965,1.03402,0.00110504,0.00110504,0.00110504
115,502.013,1.53537,0.96397,1.05752,0.6893,0.54867,0.64548,0.33067,1.59711,0.9115,1.04631,0.00109712,0.00109712,0.00109712
116,505.693,1.66385,0.951,1.06412,0.69756,0.53097,0.62133,0.30377,1.59799,0.95516,1.02842,0.0010892,0.0010892,0.0010892
117,511.61,1.52724,1.07672,1.07156,0.68453,0.53982,0.64204,0.35276,1.4479,0.91945,1.00305,0.00108128,0.00108128,0.00108128
118,517.79,1.53549,0.94853,1.02989,0.70311,0.52212,0.64428,0.33324,1.48996,0.93981,1.03993,0.00107336,0.00107336,0.00107336
119,521.826,1.58116,0.9666,1.0507,0.69841,0.53097,0.60179,0.28516,1.57192,0.95381,1.05255,0.00106544,0.00106544,0.00106544
120,529.073,1.54577,0.92916,1.06757,0.6245,0.4857,0.56025,0.28885,1.58222,1.10803,1.07648,0.00105752,0.00105752,0.00105752
121,534.009,1.54799,0.95823,1.06989,0.66815,0.58802,0.63276,0.32252,1.48851,0.9143,1.05097,0.0010496,0.0010496,0.0010496
122,537.094,1.59251,0.95927,1.09619,0.60472,0.56863,0.57894,0.30508,1.4934,0.91625,1.02549,0.00104168,0.00104168,0.00104168
123,541.868,1.55478,0.97418,1.04832,0.65885,0.53097,0.59907,0.32669,1.48913,0.89095,1.02686,0.00103376,0.00103376,0.00103376
124,545.509,1.51437,0.95999,1.0504,0.60202,0.60241,0.6464,0.32939,1.46515,0.94242,1.03439,0.00102584,0.00102584,0.00102584
125,551.526,1.6204,0.95619,1.03662,0.71132,0.54515,0.62967,0.32898,1.48531,0.91793,0.99815,0.00101792,0.00101792,0.00101792
126,555.958,1.41029,0.92148,0.98905,0.54638,0.59292,0.57111,0.3015,1.47361,0.96529,1.02941,0.00101,0.00101,0.00101
127,559.848,1.51545,0.91202,1.0266,0.79085,0.53982,0.64194,0.32192,1.49674,0.91482,1.01203,0.00100208,0.00100208,0.00100208
128,565.775,1.50409,0.88629,1.0686,0.70316,0.57522,0.64154,0.3074,1.62553,0.90614,1.04808,0.00099416,0.00099416,0.00099416
129,569.026,1.49151,0.88214,1.0811,0.72924,0.5482,0.63018,0.30885,1.53091,0.85589,1.05583,0.00098624,0.00098624,0.00098624
130,574.068,1.50231,0.88346,1.03756,0.66958,0.53801,0.61528,0.28839,1.64817,0.88621,1.01697,0.00097832,0.00097832,0.00097832
131,577.667,1.4243,0.86663,1.00238,0.66096,0.53097,0.59537,0.29294,1.59262,0.92484,1.0385,0.0009704,0.0009704,0.0009704
132,583.588,1.52391,0.92034,1.00873,0.73429,0.5625,0.62544,0.3106,1.47704,0.9082,1.0124,0.00096248,0.00096248,0.00096248
133,586.797,1.3775,0.88878,1.02718,0.72324,0.56637,0.65913,0.35724,1.40143,0.87171,1.00333,0.00095456,0.00095456,0.00095456
134,593.098,1.46541,0.86654,1.02755,0.75345,0.59292,0.69288,0.38072,1.38076,0.85659,0.99311,0.00094664,0.00094664,0.00094664
135,597.169,1.53758,0.93621,1.0184,0.80993,0.59292,0.68559,0.36736,1.38322,0.93294,0.99234,0.00093872,0.00093872,0.00093872
136,603.925,1.52508,0.93703,1.04737,0.79348,0.57522,0.69709,0.38032,1.39665,0.80971,0.98192,0.0009308,0.0009308,0.0009308
137,607.639,1.41748,0.86835,1.01008,0.73028,0.59902,0.68364,0.34815,1.56591,0.86714,1.04,0.00092288,0.00092288,0.00092288
138,610.51,1.48511,0.8751,1.00467,0.80254,0.52212,0.66866,0.31839,1.67809,0.88462,1.0217,0.00091496,0.00091496,0.00091496
139,616.099,1.51751,0.90279,0.9999,0.69054,0.52212,0.61996,0.32946,1.39066,0.89045,1.00992,0.00090704,0.00090704,0.00090704
