epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,237.327,1.96366,1.17418,1.15622,0.60047,0.61062,0.59826,0.27448,1.98313,1.07301,1.10945,0.00139016,0.00139016,0.00139016
79,239.888,1.88396,1.07508,1.16398,0.61875,0.59292,0.60852,0.28299,1.81313,1.01372,1.10406,0.00138224,0.00138224,0.00138224
80,242.51,1.81515,1.0856,1.1204,0.59221,0.62832,0.6172,0.26902,1.92511,1.03666,1.11534,0.00137432,0.00137432,0.00137432
81,245.097,1.78187,1.1395,1.07283,0.63233,0.59292,0.576,0.28558,1.87844,1.04382,1.09013,0.0013664,0.0013664,0.0013664
82,247.649,1.82792,1.08614,1.12199,0.5032,0.66372,0.58397,0.25735,1.93286,1.08732,1.08133,0.00135848,0.00135848,0.00135848
83,250.21,1.79031,1.04146,1.09148,0.56475,0.62832,0.61629,0.30538,1.78528,1.07952,1.07099,0.00135056,0.00135056,0.00135056
84,252.757,1.6482,0.98131,1.07448,0.75809,0.61013,0.70748,0.32746,1.78451,1.02445,1.10042,0.00134264,0.00134264,0.00134264
85,255.816,1.72545,1.00332,1.13761,0.6604,0.69027,0.68357,0.32019,1.77075,0.97944,1.08199,0.00133472,0.00133472,0.00133472
86,258.35,1.7657,1.04302,1.05475,0.63092,0.57522,0.63599,0.29724,1.84002,1.01594,1.08739,0.0013268,0.0013268,0.0013268
87,260.843,17.2176,1.00948,1.05597,0.6691,0.57522,0.65487,0.31103,1.89573,1.00191,1.07806,0.00131888,0.00131888,0.00131888
88,263.39,1.75749,1.02465,1.10544,0.66854,0.60177,0.65339,0.33937,1.70997,1.05174,1.06755,0.00131096,0.00131096,0.00131096
89,266.398,1.80879,1.04419,1.12188,0.65766,0.61062,0.67676,0.3201,1.73347,0.99707,1.05644,0.00130304,0.00130304,0.00130304
90,268.968,1.7333,1.0362,1.11688,0.64049,0.62832,0.62924,0.3022,1.80283,1.0186,1.11162,0.00129512,0.00129512,0.00129512
91,271.499,1.76056,1.03385,1.10751,0.71871,0.61062,0.63433,0.3061,1.73832,1.01491,1.08906,0.0012872,0.0012872,0.0012872
92,274.12,1.6394,0.99114,1.05675,0.65137,0.66372,0.66062,0.33896,1.65712,0.97621,1.05587,0.00127928,0.00127928,0.00127928
93,277.24,1.75428,1.08879,1.08943,0.68851,0.61947,0.69579,0.31871,1.75646,1.03284,1.05207,0.00127136,0.00127136,0.00127136
94,279.755,1.69895,1.00384,1.05828,0.66697,0.58489,0.61595,0.29026,1.73959,1.09122,1.04738,0.00126344,0.00126344,0.00126344
95,282.316,1.73114,1.05244,1.06665,0.58624,0.60177,0.62179,0.27264,1.7938,1.06942,1.07484,0.00125552,0.00125552,0.00125552
96,284.884,1.70598,1.04826,1.06944,0.62805,0.64254,0.68407,0.3406,1.72923,0.96958,1.06288,0.0012476,0.0012476,0.0012476
97,287.931,13.0341,1.00805,1.02536,0.69056,0.59292,0.68322,0.33678,1.69742,1.00549,1.06179,0.00123968,0.00123968,0.00123968
98,290.517,1.66194,0.94989,1.03176,0.63158,0.62201,0.63082,0.32404,1.67784,0.99234,1.03927,0.00123176,0.00123176,0.00123176
99,293.056,1.74847,1.02521,1.09702,0.64772,0.69912,0.67426,0.31301,1.80175,1.00605,1.06146,0.00122384,0.00122384,0.00122384
100,295.618,1.65841,1.02016,1.00756,0.6601,0.70466,0.67774,0.33826,1.70738,0.96834,1.03662,0.00121592,0.00121592,0.00121592
101,298.208,1.77804,0.99619,1.10172,0.67846,0.65357,0.67398,0.31128,1.7454,0.97883,1.03845,0.001208,0.001208,0.001208
102,300.782,1.66576,0.9659,1.04097,0.64856,0.69912,0.69871,0.35665,1.55024,0.92758,1.0105,0.00120008,0.00120008,0.00120008
103,303.901,1.7055,1.00432,1.0498,0.69672,0.63023,0.69007,0.34157,1.66116,0.91867,1.02681,0.00119216,0.00119216,0.00119216
104,306.515,1.67097,1.00143,1.05035,0.76234,0.61947,0.70202,0.32674,1.75774,0.93163,1.04952,0.00118424,0.00118424,0.00118424
105,309.064,1.6919,0.96492,1.03153,0.649,0.69912,0.65867,0.31484,1.62795,0.95279,1.02958,0.00117632,0.00117632,0.00117632
106,311.631,1.60086,0.99805,1.0463,0.73851,0.65487,0.72372,0.36476,1.55896,0.90292,1.02481,0.0011684,0.0011684,0.0011684
107,314.746,1.65996,0.97406,1.03196,0.71897,0.67921,0.7386,0.3828,1.66706,0.96093,1.0414,0.00116048,0.00116048,0.00116048
108,317.867,1.68936,0.97976,1.04603,0.59646,0.61479,0.66923,0.36248,1.62146,1.01928,1.02948,0.00115256,0.00115256,0.00115256
109,320.468,1.67925,1.02773,0.99541,0.63211,0.64602,0.66878,0.33417,1.70077,0.97191,1.03503,0.00114464,0.00114464,0.00114464
110,323.02,1.57434,0.94985,1.02819,0.65833,0.67257,0.66831,0.28737,1.82269,1.11866,1.02305,0.00113672,0.00113672,0.00113672
111,325.589,1.67941,0.99306,1.0362,0.66013,0.68142,0.68729,0.33288,1.66624,1.04515,1.01961,0.0011288,0.0011288,0.0011288
112,328.172,1.67463,0.95343,1.00785,0.67245,0.67257,0.72184,0.3611,1.66603,0.97581,1.02133,0.00112088,0.00112088,0.00112088
113,330.741,1.63331,0.96372,1.07071,0.73294,0.59292,0.69267,0.3356,1.65684,0.91226,1.00184,0.00111296,0.00111296,0.00111296
114,333.328,1.69098,0.93404,1.01797,0.60695,0.65596,0.65733,0.31623,1.66268,0.9372,1.01405,0.00110504,0.00110504,0.00110504
115,335.901,1.72771,1.02862,1.08426,0.72001,0.61062,0.68692,0.3419,1.62443,0.94161,0.99994,0.00109712,0.00109712,0.00109712
116,338.482,1.74904,0.94658,1.08188,0.82623,0.59292,0.74943,0.35938,1.71925,0.9192,1.01109,0.0010892,0.0010892,0.0010892
117,341.049,1.74448,0.98338,1.08184,0.76028,0.62832,0.73612,0.36578,1.60424,0.92276,1.01851,0.00108128,0.00108128,0.00108128
118,343.683,1.57028,0.95015,1.04874,0.71856,0.67786,0.75031,0.38788,1.59239,0.91059,1.03019,0.00107336,0.00107336,0.00107336
119,346.745,1.69667,0.97282,1.07832,0.68495,0.69027,0.72812,0.368,1.70419,0.87672,1.04615,0.00106544,0.00106544,0.00106544
120,349.331,1.68835,0.99339,1.0781,0.70729,0.63717,0.70806,0.36869,1.58824,0.94278,1.01982,0.00105752,0.00105752,0.00105752
121,351.88,1.62504,0.94501,1.03191,0.71389,0.66372,0.71737,0.33746,1.7265,0.92416,1.0207,0.0010496,0.0010496,0.0010496
122,354.432,1.64394,0.97452,1.05943,0.75261,0.65487,0.72682,0.3694,1.58034,0.9066,1.01026,0.00104168,0.00104168,0.00104168
123,356.983,1.57038,0.95285,1.02625,0.8043,0.65487,0.73801,0.39125,1.53594,0.90106,1.01384,0.00103376,0.00103376,0.00103376
124,360.081,1.62689,0.9506,1.03725,0.62236,0.69027,0.68481,0.34809,1.69723,0.93605,1.0158,0.00102584,0.00102584,0.00102584
125,362.693,1.68966,0.97347,1.05691,0.63467,0.69184,0.68884,0.31966,1.59439,0.96686,1.01954,0.00101792,0.00101792,0.00101792
126,365.256,11.7474,0.91692,0.99149,0.75568,0.59292,0.70628,0.37309,1.48983,0.88854,1.00369,0.00101,0.00101,0.00101
127,367.852,1.63685,0.95226,1.03163,0.67124,0.70469,0.73208,0.3868,1.45551,0.90258,0.99758,0.00100208,0.00100208,0.00100208
128,370.505,1.64324,0.96276,1.08732,0.75277,0.67257,0.72004,0.34334,1.59372,0.98366,1.01703,0.00099416,0.00099416,0.00099416
129,373.048,1.55095,0.90457,1.04871,0.83871,0.59827,0.70504,0.33465,1.74831,1.05346,1.03274,0.00098624,0.00098624,0.00098624
130,375.658,1.51498,0.94914,1.02466,0.71485,0.71681,0.72723,0.3891,1.57025,0.93821,0.99044,0.00097832,0.00097832,0.00097832
131,378.246,1.49125,0.9066,0.99787,0.74448,0.69027,0.74413,0.36368,1.67336,0.87141,1.02611,0.0009704,0.0009704,0.0009704
132,380.803,1.54303,0.97148,1.00711,0.70254,0.71681,0.75947,0.36447,1.66626,0.85809,1.00726,0.00096248,0.00096248,0.00096248
133,383.395,1.54823,0.91061,1.02988,0.70739,0.69912,0.72733,0.36509,1.59908,0.88075,1.0099,0.00095456,0.00095456,0.00095456
134,386.007,1.49996,0.91496,1.01489,0.72248,0.69117,0.72926,0.3769,1.52647,0.89626,0.98314,0.00094664,0.00094664,0.00094664
135,388.609,1.60446,0.92014,1.02505,0.7802,0.65487,0.75568,0.38184,1.5442,0.87244,0.98788,0.00093872,0.00093872,0.00093872
136,391.173,1.60206,0.96701,1.03974,0.73449,0.65487,0.72428,0.37247,1.59469,0.89135,0.99689,0.0009308,0.0009308,0.0009308
137,393.768,1.57079,0.91705,1.02643,0.6811,0.65487,0.71713,0.3616,1.64239,0.92125,0.99944,0.00092288,0.00092288,0.00092288
138,396.41,1.57499,0.905,0.99591,0.67045,0.65487,0.72655,0.38977,1.49451,0.93498,0.9759,0.00091496,0.00091496,0.00091496
139,399.047,1.48004,0.92066,1.00942,0.70777,0.62832,0.70668,0.38175,1.56146,0.95428,0.99118,0.00090704,0.00090704,0.00090704
140,401.683,1.52003,0.91213,1.0055,0.66515,0.70796,0.73142,0.37474,1.52619,0.88008,0.97717,0.00089912,0.00089912,0.00089912
141,404.322,1.41045,0.88244,0.97259,0.72686,0.70649,0.73536,0.39195,1.49801,0.89402,0.98203,0.0008912,0.0008912,0.0008912
142,407.441,1.48139,0.86796,0.99697,0.7025,0.72566,0.74792,0.40495,1.51049,0.93388,0.99062,0.00088328,0.00088328,0.00088328
143,410.583,1.48535,0.87996,0.99024,0.6009,0.74336,0.71978,0.33647,1.76634,1.01271,1.00277,0.00087536,0.00087536,0.00087536
144,413.246,1.55631,0.90259,0.9849,0.72592,0.63286,0.6976,0.36679,1.61451,1.02529,1.01297,0.00086744,0.00086744,0.00086744
145,415.881,1.61294,0.91662,1.02739,0.73071,0.64837,0.7167,0.38955,1.49181,0.93006,0.97915,0.00085952,0.00085952,0.00085952
146,418.484,1.55036,0.92323,1.02604,0.63498,0.67257,0.71503,0.3977,1.50977,0.94857,0.98414,0.0008516,0.0008516,0.0008516
147,421.07,1.62266,0.89017,0.97709,0.78378,0.62832,0.74115,0.38461,1.4984,0.90642,0.98589,0.00084368,0.00084368,0.00084368
148,423.629,1.54286,0.94082,1.01911,0.83635,0.67841,0.78148,0.42139,1.48081,0.8366,0.96381,0.00083576,0.00083576,0.00083576
149,426.737,1.46755,0.87103,0.99551,0.7272,0.69027,0.76064,0.41031,1.52875,0.86156,0.95303,0.00082784,0.00082784,0.00082784
150,429.347,1.44861,0.84333,0.98583,0.81429,0.66372,0.75975,0.39862,1.48961,0.8817,0.96195,0.00081992,0.00081992,0.00081992
151,431.91,1.54667,0.87693,0.97996,0.72086,0.69912,0.75084,0.39741,1.50691,0.84177,0.97228,0.000812,0.000812,0.000812
152,434.559,1.45736,0.84565,1.00111,0.8019,0.67257,0.77448,0.41136,1.48506,0.85969,0.96798,0.00080408,0.00080408,0.00080408
153,437.214,1.41577,0.80917,1.01859,0.82555,0.65487,0.76303,0.40295,1.50059,0.86641,0.96749,0.00079616,0.00079616,0.00079616
154,439.841,1.43813,0.87592,0.98355,0.78416,0.6752,0.77488,0.40219,1.49664,0.85403,0.96975,0.00078824,0.00078824,0.00078824
155,442.427,1.41062,0.84021,0.98651,0.80059,0.62832,0.73254,0.38652,1.49258,0.88143,0.97191,0.00078032,0.00078032,0.00078032
156,445.017,1.38353,0.82613,0.99811,0.74673,0.63717,0.73669,0.3975,1.51891,0.93162,0.97972,0.0007724,0.0007724,0.0007724
157,447.639,1.45581,0.84479,0.9897,0.84043,0.59292,0.76738,0.41558,1.51944,0.88999,0.98524,0.00076448,0.00076448,0.00076448
158,450.191,1.53448,0.89505,0.98509,0.7307,0.68142,0.76444,0.4057,1.55225,0.85843,0.97573,0.00075656,0.00075656,0.00075656
159,452.768,1.4949,0.85145,0.9691,0.71715,0.718,0.75906,0.4236,1.46803,0.83701,0.96304,0.00074864,0.00074864,0.00074864
160,455.345,11.0318,0.87863,0.94452,0.75306,0.68142,0.72991,0.36768,1.63466,0.89311,0.98086,0.00074072,0.00074072,0.00074072
161,457.921,10.0096,0.88902,0.95541,0.76305,0.64602,0.69044,0.37193,1.59025,0.91592,0.98681,0.0007328,0.0007328,0.0007328
162,460.422,1.3921,0.8372,0.99247,0.80944,0.63905,0.76541,0.41485,1.42727,0.84531,0.95982,0.00072488,0.00072488,0.00072488
163,463.011,1.4234,0.82329,0.98048,0.81592,0.60177,0.7405,0.40053,1.49467,0.88042,0.95806,0.00071696,0.00071696,0.00071696
164,465.611,1.47696,0.84462,1.01176,0.7323,0.66372,0.76805,0.42409,1.40596,0.83046,0.94324,0.00070904,0.00070904,0.00070904
165,468.748,1.4313,0.8702,1.03059,0.71649,0.71681,0.75898,0.3807,1.53529,0.88018,0.95561,0.00070112,0.00070112,0.00070112
166,471.383,1.48064,0.81783,0.97084,0.70641,0.68139,0.73264,0.39733,1.49235,0.83905,0.96267,0.0006932,0.0006932,0.0006932
167,473.967,1.55743,0.89453,1.00099,0.68309,0.70796,0.73929,0.40435,1.45608,0.8547,0.95627,0.00068528,0.00068528,0.00068528
168,476.609,1.51019,0.87102,0.96344,0.68107,0.69922,0.76564,0.41906,1.45588,0.83607,0.95894,0.00067736,0.00067736,0.00067736
169,479.174,1.44302,0.86998,0.96386,0.78816,0.64602,0.77088,0.41941,1.42956,0.82552,0.94449,0.00066944,0.00066944,0.00066944
170,481.718,1.4871,0.86707,1.02091,0.76697,0.69903,0.75784,0.38641,1.5403,0.84939,0.95927,0.00066152,0.00066152,0.00066152
171,484.312,1.3948,0.8014,0.95446,0.77606,0.6747,0.74389,0.39728,1.48308,0.86213,0.94761,0.0006536,0.0006536,0.0006536
172,486.905,1.49347,0.84282,0.98247,0.7505,0.63887,0.76289,0.40184,1.48773,0.86578,0.9517,0.00064568,0.00064568,0.00064568
173,489.459,1.45192,0.84185,0.98202,0.70364,0.69912,0.76063,0.41921,1.45929,0.85057,0.94534,0.00063776,0.00063776,0.00063776
174,492.027,1.42896,0.86598,0.92724,0.76831,0.74336,0.78745,0.42508,1.4278,0.81348,0.94204,0.00062984,0.00062984,0.00062984
175,495.109,1.36786,0.81351,0.94209,0.85744,0.69196,0.78321,0.40607,1.51016,0.87077,0.94614,0.00062192,0.00062192,0.00062192
176,497.745,1.44174,0.84352,0.96346,0.79093,0.68142,0.75843,0.41168,1.4005,0.81036,0.94193,0.000614,0.000614,0.000614
177,500.355,1.31077,0.80664,0.97101,0.72115,0.73238,0.76212,0.42169,1.3825,0.80292,0.94071,0.00060608,0.00060608,0.00060608
178,502.974,1.3376,0.84503,0.91948,0.83478,0.62599,0.76818,0.42739,1.44521,0.83887,0.94266,0.00059816,0.00059816,0.00059816
179,506.054,1.39401,0.80949,0.9663,0.73138,0.69877,0.77623,0.444,1.37968,0.78167,0.93905,0.00059024,0.00059024,0.00059024
